years_before_2023,co2_ppmv,temp_anomaly,ch4_ppb
532665,214.5,-0.9300851868227352,421.3333333333333
532789,212.95,-1.0787791752507259,422.0
533060,211.4,-1.2274731636787166,434.0
533627,204.4,-1.3761671521067074,446.0
533924,202.2,-1.5248611405346981,458.0
534005,200.0,-1.6735551289626889,455.75
534073,197.55,-1.8222491173906796,453.5
534741,195.1,-1.7408039707999534,451.25
534991,194.45,-1.6593588242092274,449.0
535116,193.8,-1.5779136776185012,462.6666666666667
535768,190.5,-1.496468531027775,476.3333333333333
536211,195.15,-1.415023384437049,490.0
536251,199.8,-1.3335782378463228,492.3333333333333
537073,199.66666666666669,-1.2521330912555966,494.6666666666667
537311,199.53333333333333,-1.3276268491734782,497.0
537407,199.4,-1.40312060709136,482.0
537802,201.26666666666668,-1.4786143650092416,467.0
538483,203.13333333333333,-1.5541081229271234,448.0
538513,205.0,-1.629601880845005,431.5
539008,205.7,-1.7050956387628866,415.0
539586,206.4,-1.7805893966807684,407.5
539692,208.56666666666666,-1.8560831545986503,400.0
540073,210.73333333333335,-1.9315769125165319,397.0
540656,212.9,-1.8765015198594037,394.0
540869,212.05,-1.8214261272022754,391.0
541726,211.2,-1.7663507345451472,399.5
542053,208.1,-1.711275341888019,408.0
542813,205.0,-1.6561999492308908,407.0
543073,204.53333333333333,-1.6011245565737626,406.0
543264,204.06666666666666,-1.616686667797797,405.0
543917,203.6,-1.6322487790218312,416.0
544421,205.85,-1.6478108902458655,427.0
544958,208.1,-1.6633730014698995,422.5
545522,209.2,-1.6789351126939338,418.0
545937,210.3,-1.694497223917968,415.0
546073,210.06666666666666,-1.7100593351420024,412.0
546730,209.83333333333334,-1.71144781349209,409.0
546903,209.6,-1.7128362918421778,399.5
547607,209.64999999999998,-1.7142247701922655,390.0
547879,209.7,-1.715613248542353,412.0
548610,207.14999999999998,-1.7170017268924407,434.0
548843,204.6,-1.7183902052425284,441.3333333333333
549073,203.9,-1.719778683592616,448.6666666666667
549527,203.2,-1.7619504178611158,456.0
549793,202.5,-1.8041221521296156,461.3333333333333
550303,208.8,-1.8462938863981153,466.6666666666667
550376,211.2,-1.888465620666615,472.0
550655,213.6,-1.9306373549351146,474.5
551170,214.39999999999998,-1.9728090892036143,477.0
551454,215.2,-2.014980823472114,484.0
552011,216.76666666666665,-2.057152557740614,491.0
552073,218.33333333333334,-2.0993242920091135,475.0
552184,219.9,-1.9965488498236592,459.0
552393,220.5,-1.8937734076382047,443.0
552753,221.1,-1.7909979654527504,431.0
552754,221.7,-1.6882225232672958,441.0
553093,222.3,-1.5854470810818415,451.0
553318,226.3,-1.4826716388963872,461.0
553392,224.2,-1.3798961967109327,471.0
553692,222.1,-1.2771207545254781,481.0
553881,220.3,-1.1743453123400238,491.0
554039,221.95,-1.0715698701545695,501.0
554552,223.6,-0.968794427969115,510.0
554653,223.775,-0.8660189857836607,519.0
555073,223.95,-0.763243543598206,538.0
555196,224.125,-0.7911574217062751,557.0
555231,224.3,-0.8190712998143441,567.5
555687,225.5,-0.8469851779224132,578.0
555915,226.7,-0.8748990560304823,576.5
556191,230.3,-0.9028129341385513,575.0
556480,233.9,-0.9307268122466205,553.0
556801,237.45,-0.9586406903546896,531.0
556996,241.0,-0.9865545684627587,513.5
557246,242.0,-1.0144684465708278,496.0
557271,243.0,-1.0423823246788968,482.75
557458,249.1,-1.0702962027869658,469.5
557730,244.0,-1.098210080895035,456.25
557746,247.25,-1.126123959003104,443.0
557911,250.5,-1.154037837111173,443.0
558073,248.05,-1.1819517152192422,443.0
558227,245.6,-1.1853817890081575,443.0
558250,243.0,-1.1888118627970727,443.0
558379,240.4,-1.1922419365859878,455.5
558768,239.25,-1.195672010374903,468.0
558850,238.1,-1.1991020841638182,480.0
559313,236.3,-1.2025321579527333,492.0
559389,234.5,-1.2059622317416485,495.0
559709,229.7,-1.2093923055305638,498.0
559834,229.95,-1.212822379319479,501.0
559945,230.2,-1.2162524531083942,508.5
560314,230.25,-1.2196825268973093,516.0
560509,230.3,-1.2231126006862245,513.5
560523,229.63333333333335,-1.2265426744751398,511.0
560995,228.96666666666667,-1.2299727482640548,464.0
561038,228.3,-1.23340282205297,470.6666666666667
561073,229.4,-1.2368328958418853,477.3333333333333
561476,230.5,-1.244337838750225,484.0
561523,231.6,-1.2518427816585647,485.0
561715,231.75,-1.2593477245669045,486.0
561961,231.9,-1.266852667475244,491.5
562161,233.25,-1.2743576103835839,497.0
562383,234.6,-1.2818625532919237,496.0
562572,234.35,-1.2893674962002633,495.0
562728,234.1,-1.296872439108603,513.5
562992,237.1,-1.3043773820169426,532.0
563207,240.1,-1.3118823249252825,530.5
563417,241.2,-1.3193872678336223,529.0
563608,242.3,-1.3268922107419618,541.5
563804,244.0,-1.3343971536503016,554.0
564000,245.7,-1.3419020965586412,552.6666666666666
564073,245.73333333333332,-1.349407039466981,551.3333333333334
564208,245.76666666666668,-1.3216490577082516,550.0
564383,245.8,-1.2938910759495221,564.5
564595,246.7,-1.2661330941907925,579.0
564797,247.6,-1.238375112432063,580.0
564982,249.5,-1.2106171306733335,581.0
565207,251.4,-1.182859148914604,585.0
565358,251.9,-1.1551011671558746,589.0
565611,252.4,-1.127343185397145,583.0
565758,252.5,-1.0995852036384155,577.0
565968,252.6,-1.071827221879686,602.0
566131,252.0,-1.0440692401209566,627.0
566318,251.4,-1.0163112583622271,622.5
566524,252.55,-0.9885532766034975,618.0
566661,253.7,-0.960795294844768,622.0
566912,254.0,-0.9330373130860385,626.0
566991,254.3,-0.9052793313273091,624.0
567073,254.16666666666669,-0.8775213495685795,622.0
567291,254.03333333333333,-0.8564480351724835,620.0
567312,253.9,-0.8353747207763873,614.3333333333334
567621,254.5,-0.8143014063802912,608.6666666666666
567665,253.85,-0.7932280919841952,603.0
567957,253.2,-0.7721547775880991,609.0
568060,253.55,-0.751081463192003,615.0
568277,253.9,-0.7300081487959069,614.0
568453,253.35000000000002,-0.7089348343998109,613.0
568607,252.8,-0.6878615200037148,601.0
568844,252.9,-0.6667882056076186,589.0
569003,253.0,-0.6457148912115226,589.5
569232,251.6,-0.6246415768154265,590.0
569387,250.2,-0.6035682624193304,589.5
569621,250.75,-0.5824949480232343,589.0
569756,251.3,-0.5614216336271383,588.5
570020,250.86666666666667,-0.5403483192310421,588.0
570073,250.43333333333334,-0.519275004834946,585.3333333333334
570140,250.0,-0.48583081427671065,582.6666666666666
570442,250.65,-0.4523866237184752,580.0
570536,251.3,-0.4189424331602398,588.5
570839,251.55,-0.3854982426020044,597.0
570935,251.8,-0.352054052043769,595.5
571252,251.8,-0.3186098614855336,594.0
571334,251.8,-0.28516567092729816,602.0
571675,250.7,-0.2517214803690628,610.0
571706,249.6,-0.2182772898108274,608.0
572047,251.6,-0.18483309925259195,606.0
572074,250.95,-0.15138890869435656,604.0
572387,250.3,-0.11794471813612117,609.0
572498,248.3,-0.08450052757788573,614.0
572742,246.3,-0.051056337019650344,613.0
572922,246.76666666666668,-0.017612146461414957,612.0
573073,247.23333333333332,0.015832044096820486,612.3333333333334
573125,247.7,0.04626578202389353,612.6666666666666
573335,248.45,0.07669951995096658,613.0
573547,249.2,0.10713325787803962,605.5
573772,248.95,0.13756699580511267,598.0
573984,248.7,0.16800073373218571,609.0
574220,250.23330040724895,0.19843447165925876,620.0
574437,251.7666008144979,0.2288682095863318,612.5
574669,251.8140527905196,0.25930194751340485,605.0
574879,251.86150476654132,0.2897356854404779,602.5
575120,251.97076572036875,0.32016942336755094,600.0
575306,252.08002667419618,0.350603161294624,590.5
575596,250.47197432198834,0.38103689922169703,581.0
575727,248.8639219697805,0.4114706371487701,585.0
576062,250.09051383087433,0.4419043750758431,589.0
576073,251.31710569196818,0.47233811300291617,587.3333333333334
576185,252.543697553062,0.4454977067464067,585.6666666666666
576576,252.7205255970106,0.41865730048989724,584.0
576672,252.8973536409592,0.39181689423338784,590.5
577075,252.09696515905276,0.36497648797687837,597.0
577188,251.2965766771463,0.3381360817203689,588.0
577606,251.31915101194915,0.31129567546385944,579.0
577726,251.34172534675196,0.28445526920735,590.5
578123,251.2105008494852,0.2576148629508406,602.0
578269,251.0792763522184,0.23077445669433108,602.0
578665,250.06807266537908,0.20393405043782165,602.0
578815,249.0568689785398,0.17709364418131218,607.3333333333334
579073,250.34571426956526,0.15025323792480272,612.6666666666666
579222,251.63455956059076,0.1136671890585366,618.0
579353,252.92340485161623,0.07708114019227046,613.5
579811,252.1982139721436,0.04049509132600432,609.0
579906,251.47302309267096,0.003909042459738193,565.0
580027,247.8064031750743,-0.03267700640652793,521.0
580283,244.13978325747763,-0.06926305527279408,513.0
580396,243.973461536573,-0.10584910413906018,505.0
580474,243.8071398156684,-0.14243515300532633,498.0
580887,236.17021956160747,-0.17902120187159248,491.0
581137,233.21280431929648,-0.21560725073785858,484.0
581191,230.2553890769855,-0.25219329960412473,485.0
581619,225.2070402346668,-0.2887793484703909,486.0
582001,219.41265806017452,-0.325365397336657,487.0
582047,218.09039421087436,-0.3619514462029231,488.0
582073,216.7681303615742,-0.39853749506918923,486.5
582527,215.44586651227405,-0.3948774318903513,485.0
582909,209.88341782048894,-0.39121736871151336,483.5
582979,208.2823351807829,-0.3875573055326754,482.0
583647,206.68125254107684,-0.3838972423538375,479.0
584031,210.63901783350494,-0.38023717917499955,476.0
585073,215.07855614650458,-0.3765771159961616,473.0
586440,219.51809445950423,-0.3379019746230064,470.0
586793,223.95763277250387,-0.2992268332498513,463.6666666666667
587244,225.9929310765137,-0.2605516918766961,457.3333333333333
587619,230.19693007422086,-0.2218765505035409,451.0
587961,234.40092907192803,-0.18320140913038574,455.25
588073,236.59252246269523,-0.14452626775723054,459.5
588352,238.78411585346242,-0.13577510495183434,463.75
588688,242.56507244866725,-0.12702394214643814,468.0
589013,246.34602904387208,-0.11827277934104193,472.0
589498,250.20456464222792,-0.10952161653564572,476.0
589909,249.15460350400363,-0.10077045373024952,480.0
590113,248.10464236577934,-0.09201929092485331,454.0
590453,245.82997247427627,-0.08326812811945711,428.0
590561,243.5553025827732,-0.0745169653140609,441.75
591073,240.46640749293644,-0.0657658025086647,455.5
591092,237.37751240309967,-0.0037231281629993562,469.25
592227,231.52815798446682,0.05831954618266599,483.0
592456,225.67880356583396,0.12036222052833134,492.0
592858,229.38667009211042,0.1824048948739967,501.0
593411,231.27494449374933,0.24444756921966204,510.0
593634,233.1632188953882,0.3064902435653274,517.25
594073,235.65540625396565,0.36853291791099274,524.5
594119,238.1475936125431,0.2977296164940501,531.75
594535,238.0624041162033,0.22692631507710745,539.0
594936,237.97721461986356,0.1561230136601648,501.0
595182,235.44758514341842,0.08531971224322216,463.0
595509,232.91795566697328,0.014516410826279524,455.5
595973,227.0675992701366,-0.05628689059066316,448.0
596294,221.21724287329997,-0.1270901920076058,452.25
596864,216.4410115698623,-0.19789349342454843,456.5
597073,216.38504007895276,-0.2686967948414911,460.75
597347,216.32906858804319,-0.27040799897974477,465.0
597876,216.27309709713364,-0.27211920311799837,480.5
598007,217.6476887179814,-0.27383040725625196,496.0
598402,219.02228033882918,-0.2755416113945056,520.0
598868,222.49697150178966,-0.27725281553275927,544.0
599291,225.97166266475014,-0.27896401967101286,541.5
599887,229.38148051861887,-0.28067522380926646,539.0
600073,230.4059167550516,-0.2823864279475201,536.5
600304,231.4303529914843,-0.17244779334771884,534.0
601328,232.45478922791705,-0.06250915874791757,538.0
601718,235.1565352296958,0.04742947585188373,542.0
602673,237.8582812314746,0.15736811045168497,536.6666666666666
603073,238.28556279251296,0.2673067450514862,531.3333333333334
603139,238.7128443535513,0.24954791070428609,526.0
604022,239.14012591458967,0.23178907635708593,514.5
604535,241.83618876579726,0.2140302420098858,503.0
605376,244.53225161700482,0.19627140766268564,518.0
605930,245.84822941302582,0.1785125733154855,533.0
606073,247.1642072090468,0.16075373896828538,534.6666666666666
606698,248.4801850050678,0.16784355272103194,536.3333333333334
607228,251.52925523722462,0.17493336647377852,538.0
608052,254.57832546938147,0.18202318022652508,558.0
608498,255.73969358177104,0.18911299397927164,578.0
608964,256.9010616941606,0.19620280773201823,577.0
609073,258.0624298065502,0.2032926214847648,579.0
609320,259.22379791893974,0.2839700181734566,581.0
609660,258.4843328305865,0.36464741486214836,583.0
610502,257.74486774223317,0.4453248115508402,588.0
610862,257.7799845629943,0.5260022082395319,593.0
611624,257.8151013837554,0.6066796049282237,602.0
611673,259.6847091794925,0.6873570016169156,611.0
612028,259.1691309375417,0.7680343983056074,620.0
612073,258.6535526955909,0.8487117949942992,613.6666666666666
612834,258.13797445364014,0.8783001712349886,607.3333333333334
613243,257.1657765511841,0.9078885474756779,601.0
614015,256.193578648728,0.9374769237163674,610.5
614426,255.04504402378288,0.9670652999570567,620.0
615073,253.89650939883776,0.9966536761977461,619.0
615213,252.74797477389262,0.9706318918238814,618.0
615653,252.82311659600066,0.9446101074500166,617.0
616372,252.8982584181087,0.9185883230761519,615.0
616429,252.729800513971,0.8925665387022871,613.0
617026,252.68462268807394,0.8665447543284224,611.0
617682,252.63944486217684,0.8405229699545576,608.6666666666666
618073,251.18927437386765,0.8145011855806928,606.3333333333334
618419,249.73910388555848,0.7457432553297968,604.0
619026,248.28893339724928,0.6769853250789006,603.0
619753,247.08776063486502,0.6082273948280046,602.0
620356,245.88658787248076,0.5394694645771085,604.3333333333334
621073,245.10128644378236,0.4707115343262124,606.6666666666666
621120,244.31598501508398,0.3825617440383872,609.0
621724,243.53068358638558,0.29441195375056206,618.0
621769,243.64893988011184,0.20626216346273685,627.0
622649,243.76719617383807,0.11811237317491169,661.0
623023,243.88545246756433,0.02996258288708653,646.6666666666666
623127,239.19230883467588,-0.05818720740073868,632.3333333333334
623253,238.87635837941286,-0.14633699768856379,618.0
624073,238.5604079241498,-0.234486787976389,595.0
624090,238.24445746888676,-0.2585923995935501,572.0
624569,237.92850701362374,-0.2826980112107113,572.5
624669,236.47590674300085,-0.30680362282787244,573.0
625470,235.02330647237795,-0.33090923444503356,525.5
625544,232.8529460987032,-0.3550148460621947,478.0
626093,230.68258572502847,-0.37912045767935587,474.0
626120,228.51222535135372,-0.403226069296517,452.0
627042,215.70968264504967,-0.4273316809136781,430.0
627073,212.39415752524565,-0.4514372925308393,408.0
627099,209.07863240544165,-0.608438719960124,386.0
627903,205.76310728563763,-0.7654401473894088,371.0
629163,202.64363595292832,-0.9224415748186935,356.0
629212,199.52416462021898,-1.0794430022479782,359.3333333333333
629842,205.26582182975858,-1.2364444296772628,362.6666666666667
629939,200.77734554085592,-1.3934458571065478,366.0
630073,200.61720743459858,-1.5504472845358324,369.3333333333333
631599,200.45706932834122,-1.5847710553963876,372.6666666666667
631818,198.47812106254017,-1.619094826256943,376.0
632429,196.49917279673912,-1.6534185971174982,372.25
633073,194.79853636605088,-1.6877423679780534,368.5
634150,193.09789993536265,-1.6315900921159068,364.75
634370,194.5238957338146,-1.5754378162537601,361.0
634954,195.94989153226658,-1.5192855403916132,363.4
635082,194.85936588137295,-1.4631332645294666,365.8
636073,194.43097790085443,-1.40698098866732,368.2
636594,194.00258992033588,-1.4607836041385984,370.6
636950,194.667045549923,-1.514586219609877,373.0
637787,195.33150117951013,-1.5683888350811555,373.0
639073,192.08961879346634,-1.622191450552434,373.0
639491,188.8477364074226,-1.621027891471339,373.0
639672,189.51273500396633,-1.619864332390244,373.0
640445,190.1777336005101,-1.618700773309149,372.0
642073,190.78099527698765,-1.617537214228054,371.0
642147,191.38425695346518,-1.6377847781016481,370.0
642512,191.47241437628293,-1.658032341975242,369.0
642929,191.5605717991007,-1.6782799058488362,377.5
643257,193.43335080591208,-1.6985274697224302,386.0
644373,195.3061298127235,-1.7187750335960243,407.5
644548,195.47756235624394,-1.7390225974696185,429.0
645073,195.64899489976435,-1.7592701613432125,429.0
645223,195.82042744328479,-1.7718197620759957,429.0
646449,189.88548096825593,-1.784369362808779,429.0
646729,190.86677096556062,-1.7969189635415619,429.0
647327,191.8480609628653,-1.809468564274345,428.25
648073,192.66232983533746,-1.8220181650071283,427.5
648685,193.47659870780961,-1.8001102689163457,426.75
648965,194.82404640638077,-1.778202372825563,426.0
649264,196.17149410495196,-1.7562944767347803,422.0
650421,189.2501799432969,-1.7343865806439978,418.0
650750,191.3466672819997,-1.7124786845532152,414.0
651020,193.44315462070247,-1.6905707884624324,412.75
651073,190.3590243382862,-1.6686628923716498,411.5
652177,187.2748940558699,-1.6886840781909986,410.25
652728,187.03433117995715,-1.7087052640103475,409.0
652781,186.7937683040444,-1.7287264498296961,406.6
653803,192.8691774329536,-1.748747635649045,404.2
654073,193.84260336600966,-1.7687688214683939,401.8
654511,194.81602929906575,-1.743281166140745,399.4
654554,197.405991359623,-1.7177935108130962,397.0
655597,199.99595342018023,-1.6923058554854473,405.5
656164,200.17418898475754,-1.6668182001577987,414.0
656205,200.35242454933484,-1.6413305448301498,406.0
